Epoch,Train_Loss,Val_Loss,Test_Loss
1,0.06113082968762943,0.3338069498538971,0.7092979311943054
2,0.04204295353875274,0.26332340836524964,0.6033953189849853
3,0.020042086064460733,0.11773300021886826,0.3587495446205139
4,0.013110612031249773,0.14053436666727065,0.3950312077999115
5,0.012177049936283203,0.12315145879983902,0.354597744345665
6,0.011451875125723225,0.10458944141864776,0.30343917608261106
7,0.010475081435981252,0.08594055771827698,0.2274980515241623
8,0.0078762789656009,0.0051160466624423865,42.788735492154956
9,0.003794575220949593,2.989052928984165,23821.908351516722
10,0.003391610048267813,0.8460317522287368,10784.177339267731
11,0.002777298740554778,0.38961345963180066,5932.145017528534
12,0.002329029830261355,0.9972232915461063,10333.170765209197
13,0.0023316905024417097,0.366542674228549,4453.8361414194105
14,0.0021350353102510176,0.38954348862171173,3701.5308188438416
15,0.0020488088429417638,0.4559535413980484,3004.6143316745756
16,0.0018606203319948343,0.18054916560649872,1044.638374054432
17,0.0015763460292613932,0.181122262775898,685.5418974399566
18,0.001565758604556322,0.10756565779447555,243.065722823143
19,0.0012784469623251685,0.06625764463096857,82.48987617194652
20,0.001159917798802434,0.05676700808107853,39.00510537624359
21,0.0010811411027264381,0.05517280828207731,18.221451568603516
22,0.0009075234688463665,0.03478773832321167,6.382438015937805
23,0.0008227614841113488,0.02063833801075816,2.591950383782387
