Epoch,Train_Loss,Val_Loss,Test_Loss
1,0.024399078406748317,0.10856972800360785,0.3225987040334278
2,0.00915721542246285,0.0009850847757964705,0.033671375739181206
3,0.002236382391337039,0.007061589560988877,0.07855596372650729
4,0.0015995760207130974,0.006179250220561193,0.07292414580782254
5,0.0013067827579410125,0.005357955983426008,0.0721145627192325
6,0.0012147176838923422,0.006669394594306747,0.0711316777807143
7,0.0010041153104144282,0.002759674421718551,0.050274075319369636
8,0.0009809395802828174,0.002666243888799929,0.04996897833835748
9,0.0009047695881842325,0.004229431674401794,0.05510936656759845
10,0.0009207441270562066,0.0025317795548794996,0.047877228611873254
11,0.0009254957999690392,0.002359882174965201,0.047142790682199925
12,0.0008283518324051762,0.0018192783851797383,0.04480054552873804
13,0.000801724573691553,0.0017718381487712678,0.04382747409140898
14,0.0007699520016709963,0.0030226835385999745,0.048107902312444314
15,0.0007652945676541311,0.0011643843722089918,0.03752510034893122
16,0.0006973170398157977,0.0016944957670703945,0.04013430707467099
17,0.0007573563884112186,0.002566612131583194,0.045749649301999144
